S.NO.,SECTOR NAME,PROJECT COUNT,"ORIGINAL COST
(₹ crores)","REVISED COST
(₹ crores)","EXPENDITURE
(₹ crores)"
1,Telecommunication,14,"151,923","274,016","77,232"
