project_id,observation_count,reporting_month,project_name,agency,project_code,ministry,sector,state,approval_date,original_completion_date,revised_completion_date,original_cost_crore,revised_cost_crore,cumulative_expenditure_crore,physical_progress_pct,source_file,source_page,extraction_timestamp
602525,13,2025-11,"Pakal Dul [Drangdhuran] Hydroelectric Project, 1000 MW",National Hydroelectric Power Corporation Limited [NHPC],602525,Railways,Electricity Generation,Jammu and Kashmir,10/2014,04/2020,12/2026,8112.12,12728.0,7785.72,76.0,FlashReport_November_2025_page47_table1.csv,47,2026-08-28T21:13:53.267040
602532,13,2025-07,Kiru HE Project,National Highways & Infrastructure Development Corporation Ltd. [NHIDCL],602532,Electricity Generation,Electricity Generation,Jammu and Kashmir,03/2019,09/2023,,4287.59,4287.59,3055.87,66.0,FlashReport_July_2025_page42_table1.csv,42,2026-08-28T21:13:50.723843
602532,13,2025-08,Kiru HE Project,National Highways & Infrastructure Development Corporation Ltd. [NHIDCL],602532,Railways,Electricity Generation,Jammu and Kashmir,03/2019,09/2023,12/2026,4287.59,5409.0,3157.49,68.0,FlashReport_August_2025_page42_table1.csv,42,2026-08-28T21:13:48.560529
602532,13,2025-09,Kiru HE Project,National Hydroelectric Power Corporation Limited [NHPC],602532,Railways,Electricity Generation,Jammu and Kashmir,03/2019,09/2023,12/2026,4287.59,5409.0,3035.03,70.0,FlashReport_September_2025_page47_table1.csv,47,2026-08-28T21:13:53.819857
602532,13,2025-10,Kiru HE Project,National Hydroelectric Power Corporation Limited [NHPC],602532,Railways,Electricity Generation,Jammu and Kashmir,03/2019,09/2023,12/2026,4287.59,5409.0,3116.72,72.0,FlashReport_October_2025_page47_table1.csv,47,2026-08-28T21:13:53.547255
602532,13,2025-11,Kiru HE Project,National Hydroelectric Power Corporation Limited [NHPC],602532,Railways,Electricity Generation,Jammu and Kashmir,03/2019,09/2023,12/2026,4287.59,5409.0,3186.98,73.0,FlashReport_November_2025_page47_table1.csv,47,2026-08-28T21:13:53.267290
602535,13,2025-07,"Ratle HE Project - 850 MW, Ratle Hydroelectric Power Corporation Limited.",National Highways & Infrastructure Development Corporation Ltd. [NHIDCL],602535,Electricity Generation,Electricity Generation,Jammu and Kashmir,02/2021,02/2026,,5281.94,5281.94,1009.79,24.0,FlashReport_July_2025_page42_table1.csv,42,2026-08-28T21:13:50.723933
602535,13,2025-08,"Ratle HE Project - 850 MW, Ratle Hydroelectric Power Corporation Limited.",National Highways & Infrastructure Development Corporation Ltd. [NHIDCL],602535,Railways,Electricity Generation,Jammu and Kashmir,02/2021,02/2026,08/2029,5281.94,5281.94,1009.79,24.0,FlashReport_August_2025_page42_table1.csv,42,2026-08-28T21:13:48.560685
602535,13,2025-09,"Ratle HE Project - 850 MW, Ratle Hydroelectric Power Corporation Limited.",National Hydroelectric Power Corporation Limited [NHPC],602535,Railways,Electricity Generation,Jammu and Kashmir,02/2021,02/2026,08/2029,5281.94,5281.94,1029.67,24.0,FlashReport_September_2025_page47_table1.csv,47,2026-08-28T21:13:53.820023
602535,13,2025-10,"Ratle HE Project - 850 MW, Ratle Hydroelectric Power Corporation Limited.",National Hydroelectric Power Corporation Limited [NHPC],602535,Railways,Electricity Generation,Jammu and Kashmir,02/2021,02/2026,11/2028,5281.94,5281.94,1112.08,25.0,FlashReport_October_2025_page47_table1.csv,47,2026-08-28T21:13:53.547414
602535,13,2025-11,"Ratle HE Project - 850 MW, Ratle Hydroelectric Power Corporation Limited.",National Hydroelectric Power Corporation Limited [NHPC],602535,Railways,Electricity Generation,Jammu and Kashmir,02/2021,02/2026,11/2028,5281.94,5281.94,1298.42,26.0,FlashReport_November_2025_page47_table1.csv,47,2026-08-28T21:13:53.267464
605155,13,2025-07,Kwar HE Project,National Highways & Infrastructure Development Corporation Ltd. [NHIDCL],605155,Electricity Generation,Electricity Generation,Jammu and Kashmir,05/2022,11/2026,,4526.12,4526.12,1078.61,23.0,FlashReport_July_2025_page42_table1.csv,42,2026-08-28T21:13:50.724079
605155,13,2025-08,Kwar HE Project,National Highways & Infrastructure Development Corporation Ltd. [NHIDCL],605155,Railways,Electricity Generation,Jammu and Kashmir,05/2022,11/2026,03/2028,4526.12,4526.12,1119.59,23.0,FlashReport_August_2025_page42_table1.csv,42,2026-08-28T21:13:48.560819
605155,13,2025-09,Kwar HE Project,National Hydroelectric Power Corporation Limited [NHPC],605155,Railways,Electricity Generation,Jammu and Kashmir,05/2022,11/2026,03/2028,4526.12,4526.12,1156.37,24.0,FlashReport_September_2025_page47_table1.csv,47,2026-08-28T21:13:53.820165
605155,13,2025-10,Kwar HE Project,National Hydroelectric Power Corporation Limited [NHPC],605155,Railways,Electricity Generation,Jammu and Kashmir,05/2022,11/2026,03/2028,4526.12,4526.12,1094.54,24.0,FlashReport_October_2025_page47_table1.csv,47,2026-08-28T21:13:53.547550
605155,13,2025-11,Kwar HE Project,National Hydroelectric Power Corporation Limited [NHPC],605155,Railways,Electricity Generation,Jammu and Kashmir,05/2022,11/2026,03/2028,4526.12,4526.12,1140.08,25.0,FlashReport_November_2025_page47_table1.csv,47,2026-08-28T21:13:53.267717
400261,13,2025-07,Patratu Thermal Power Station Expansion Project Phase-I [3x800 MW],National Thermal Power Corporation [NTPC],400261,Electricity Generation,Electricity Generation,Jharkhand,11/2017,03/2023,,17112.0,20302.0,17365.0,81.0,FlashReport_July_2025_page42_table1.csv,42,2026-08-28T21:13:50.724168
400261,13,2025-08,Patratu Thermal Power Station Expansion Project Phase-I [3x800 MW],National Thermal Power Corporation [NTPC],400261,Railways,Electricity Generation,Jharkhand,11/2017,03/2023,11/2026,17112.0,20302.0,17475.0,85.0,FlashReport_August_2025_page42_table1.csv,42,2026-08-28T21:13:48.560957
400261,13,2025-09,Patratu Thermal Power Station Expansion Project Phase-I [3x800 MW],National Thermal Power Corporation [NTPC],400261,Railways,Electricity Generation,Jharkhand,07/2017,03/2023,11/2026,17112.0,20302.0,17860.0,85.0,FlashReport_September_2025_page47_table1.csv,47,2026-08-28T21:13:53.820324
400261,13,2025-10,Patratu Thermal Power Station Expansion Project Phase-I [3x800 MW],National Thermal Power Corporation [NTPC],400261,Railways,Electricity Generation,Jharkhand,07/2017,03/2023,11/2026,17112.0,20302.0,17861.4,85.0,FlashReport_October_2025_page47_table1.csv,47,2026-08-28T21:13:53.547700
400261,13,2025-11,Patratu Thermal Power Station Expansion Project Phase-I [3x800 MW],National Thermal Power Corporation [NTPC],400261,Railways,Electricity Generation,Jharkhand,11/2017,03/2023,11/2026,18668.0,20302.0,17928.61,86.0,FlashReport_November_2025_page47_table1.csv,47,2026-08-28T21:13:53.268263
611509,13,2025-07,"Koderma Thermal Power Station Phase II [2X800 MW] At Koderma, Jharkhand",Damodar Valley Corporation,611509,Electricity Generation,Electricity Generation,Jharkhand,11/2024,03/2029,,14358.0,14358.0,1116.7,1.0,FlashReport_July_2025_page42_table1.csv,42,2026-08-28T21:13:50.724249
611509,13,2025-08,"Koderma Thermal Power Station Phase II [2X800 MW] At Koderma, Jharkhand",Damodar Valley Corporation,611509,Railways,Electricity Generation,Jharkhand,11/2024,03/2029,,14358.0,14358.0,1131.57,3.0,FlashReport_August_2025_page42_table1.csv,42,2026-08-28T21:13:48.561095
611509,13,2025-09,"Koderma Thermal Power Station Phase II [2X800 MW] At Koderma, Jharkhand",Damodar Valley Corporation,611509,Railways,Electricity Generation,Jharkhand,04/2023,03/2029,,14358.0,14358.0,1255.79,3.0,FlashReport_September_2025_page47_table1.csv,47,2026-08-28T21:13:53.820476
611509,13,2025-10,"Koderma Thermal Power Station Phase II [2X800 MW] At Koderma, Jharkhand",Damodar Valley Corporation,611509,Railways,Electricity Generation,Jharkhand,04/2023,03/2029,,14358.0,14358.0,1381.54,3.0,FlashReport_October_2025_page47_table1.csv,47,2026-08-28T21:13:53.547856
611509,13,2025-11,"Koderma Thermal Power Station Phase II [2X800 MW] At Koderma, Jharkhand",Damodar Valley Corporation,611509,Railways,Electricity Generation,Jharkhand,04/2023,03/2029,,14358.0,14358.0,1450.04,4.0,FlashReport_November_2025_page47_table1.csv,47,2026-08-28T21:13:53.268493
602961,13,2025-07,Talcher Thermal Power Station Stage III [2 x 660 MW] Expansion,National Thermal Power Corporation [NTPC],602961,,,Odisha,09/2022,05/2027,,11843.75,12543.0,3975.0,26.0,FlashReport_July_2025_page43_table1.csv,43,2026-08-28T21:13:50.726298
602961,13,2025-08,Talcher Thermal Power Station Stage III [2 x 660 MW] Expansion,National Thermal Power Corporation [NTPC],602961,Railways,Electricity Generation,Odisha,08/2022,05/2027,03/2028,11843.75,12543.0,4161.68,32.0,FlashReport_August_2025_page42_table1.csv,42,2026-08-28T21:13:48.561390
602961,13,2025-09,Talcher Thermal Power Station Stage III [2 x 660 MW] Expansion,National Thermal Power Corporation [NTPC],602961,Railways,Electricity Generation,Odisha,08/2022,05/2027,03/2028,11843.75,12543.0,4574.68,34.0,FlashReport_September_2025_page47_table1.csv,47,2026-08-28T21:13:53.820812
602961,13,2025-10,Talcher Thermal Power Station Stage III [2 x 660 MW] Expansion,National Thermal Power Corporation [NTPC],602961,Railways,Electricity Generation,Odisha,08/2022,05/2027,03/2028,11843.75,12543.0,4839.68,40.0,FlashReport_October_2025_page47_table1.csv,47,2026-08-28T21:13:53.548159
602961,13,2025-11,Talcher Thermal Power Station Stage III [2 x 660 MW] Expansion,National Thermal Power Corporation [NTPC],602961,Railways,Electricity Generation,Odisha,08/2022,05/2027,03/2028,11843.75,12543.0,5042.25,43.0,FlashReport_November_2025_page47_table1.csv,47,2026-08-28T21:13:53.268842
612142,13,2025-07,"Singrauli Super Thermal Power Project, Stage-III [2x800 MW]",National Thermal Power Corporation [NTPC],612142,,,Uttar Pradesh,03/2024,02/2030,,17195.0,17195.0,1626.0,8.0,FlashReport_July_2025_page43_table1.csv,43,2026-08-28T21:13:50.726765
612142,13,2025-08,"Singrauli Super Thermal Power Project, Stage-III [2x800 MW]",National Thermal Power Corporation [NTPC],612142,,,Uttar Pradesh,03/2024,02/2030,,17195.0,17195.0,1739.0,9.0,FlashReport_August_2025_page43_table1.csv,43,2026-08-28T21:13:48.564674
612142,13,2025-09,"Singrauli Super Thermal Power Project, Stage-III [2x800 MW]",National Thermal Power Corporation [NTPC],612142,,,Uttar Pradesh,03/2024,02/2030,,17195.0,17195.0,1916.0,10.0,FlashReport_September_2025_page48_table1.csv,48,2026-08-28T21:13:53.823918
612142,13,2025-10,"Singrauli Super Thermal Power Project, Stage-III [2x800 MW]",National Thermal Power Corporation [NTPC],612142,,,Uttar Pradesh,03/2024,02/2030,,17195.0,17195.0,1979.0,11.0,FlashReport_October_2025_page48_table1.csv,48,2026-08-28T21:13:53.551856
612142,13,2025-11,"Singrauli Super Thermal Power Project, Stage-III [2x800 MW]",National Thermal Power Corporation [NTPC],612142,,,Uttar Pradesh,03/2024,02/2030,,17195.0,17195.0,2211.69,13.0,FlashReport_November_2025_page48_table1.csv,48,2026-08-28T21:13:53.272006
602185,13,2025-07,Tapovan-Vishnugad HEP [4x130 MW],National Thermal Power Corporation [NTPC],602185,,,Uttarakhand,11/2006,03/2013,,2978.0,10907.3,7123.58,77.0,FlashReport_July_2025_page43_table1.csv,43,2026-08-28T21:13:50.726843
602185,13,2025-08,Tapovan-Vishnugad HEP [4x130 MW],National Thermal Power Corporation [NTPC],602185,,,Uttarakhand,11/2006,03/2013,04/2029,2978.0,10907.3,7195.58,77.0,FlashReport_August_2025_page43_table1.csv,43,2026-08-28T21:13:48.564821
602185,13,2025-09,Tapovan-Vishnugad HEP [4x130 MW],National Thermal Power Corporation [NTPC],602185,,,Uttarakhand,11/2006,03/2013,04/2029,2978.0,10907.3,7260.25,77.0,FlashReport_September_2025_page48_table1.csv,48,2026-08-28T21:13:53.824001
602185,13,2025-10,Tapovan-Vishnugad HEP [4x130 MW],National Thermal Power Corporation [NTPC],602185,,,Uttarakhand,11/2006,03/2013,04/2029,2978.0,10907.3,6769.58,77.0,FlashReport_October_2025_page48_table1.csv,48,2026-08-28T21:13:53.552208
602185,13,2025-11,Tapovan-Vishnugad HEP [4x130 MW],National Thermal Power Corporation [NTPC],602185,,,Uttarakhand,11/2006,03/2013,04/2029,2978.0,10907.3,7291.0,77.0,FlashReport_November_2025_page48_table1.csv,48,2026-08-28T21:13:53.272162
602195,13,2025-07,Vishnugad Pipalkoti Hydro Electric Project [444 MW],THDC India Limited,602195,,,Uttarakhand,01/2014,12/2022,,3860.35,6823.72,4828.89,72.0,FlashReport_July_2025_page43_table1.csv,43,2026-08-28T21:13:50.726989
602195,13,2025-08,Vishnugad Pipalkoti Hydro Electric Project [444 MW],THDC India Limited,602195,,,Uttarakhand,08/2008,12/2022,03/2027,3860.35,6823.72,5101.06,72.0,FlashReport_August_2025_page43_table1.csv,43,2026-08-28T21:13:48.565110
602195,13,2025-09,Vishnugad Pipalkoti Hydro Electric Project [444 MW],THDC India Limited,602195,,,Uttarakhand,08/2008,12/2022,03/2027,3860.35,6823.72,5186.68,72.0,FlashReport_September_2025_page48_table1.csv,48,2026-08-28T21:13:53.824202
602195,13,2025-10,Vishnugad Pipalkoti Hydro Electric Project [444 MW],THDC India Limited,602195,,,Uttarakhand,08/2008,12/2022,03/2027,3860.35,6823.72,5245.01,73.0,FlashReport_October_2025_page48_table1.csv,48,2026-08-28T21:13:53.552568
602195,13,2025-11,Vishnugad Pipalkoti Hydro Electric Project [444 MW],THDC India Limited,602195,,,Uttarakhand,08/2008,12/2022,03/2027,3860.35,6823.72,5328.31,73.0,FlashReport_November_2025_page48_table1.csv,48,2026-08-28T21:13:53.272444
400062,13,2025-07,"Raghunathpur Thermal Power Station Phase II [2X660 MW] at Raghunathpur, Purulia, West Bengal",Damodar Valley Corporation,400062,,,West Bengal,02/2025,06/2029,,17673.0,17673.0,1183.7,1.0,FlashReport_July_2025_page43_table1.csv,43,2026-08-28T21:13:50.727075
400062,13,2025-08,"Raghunathpur Thermal Power Station Phase II [2X660 MW] at Raghunathpur, Purulia, West Bengal",Damodar Valley Corporation,400062,,,West Bengal,02/2025,06/2029,,17673.0,17673.0,1192.71,1.0,FlashReport_August_2025_page43_table1.csv,43,2026-08-28T21:13:48.565270
400062,13,2025-09,"Raghunathpur Thermal Power Station Phase II [2X660 MW] at Raghunathpur, Purulia, West Bengal",Damodar Valley Corporation,400062,,,West Bengal,01/2023,06/2029,,17673.0,17673.0,1372.17,2.0,FlashReport_September_2025_page48_table1.csv,48,2026-08-28T21:13:53.824312
400062,13,2025-10,"Raghunathpur Thermal Power Station Phase II [2X660 MW] at Raghunathpur, Purulia, West Bengal",Damodar Valley Corporation,400062,,,West Bengal,01/2023,06/2029,,17673.0,17673.0,1408.8,2.0,FlashReport_October_2025_page48_table1.csv,48,2026-08-28T21:13:53.552746
400062,13,2025-11,"Raghunathpur Thermal Power Station Phase II [2X660 MW] at Raghunathpur, Purulia, West Bengal",Damodar Valley Corporation,400062,,,West Bengal,01/2023,06/2029,,17673.0,17673.0,1458.01,2.0,FlashReport_November_2025_page48_table1.csv,48,2026-08-28T21:13:53.272616
602184,13,2025-07,Rammam-III HEPP [3x40 MW],National Thermal Power Corporation [NTPC],602184,,,West Bengal,09/2014,09/2019,,1381.84,1381.84,1266.0,45.0,FlashReport_July_2025_page43_table1.csv,43,2026-08-28T21:13:50.727149
602184,13,2025-08,Rammam-III HEPP [3x40 MW],National Thermal Power Corporation [NTPC],602184,,,West Bengal,09/2024,09/2019,03/2029,1381.84,1381.84,1281.85,47.0,FlashReport_August_2025_page43_table1.csv,43,2026-08-28T21:13:48.565395
602184,13,2025-09,Rammam-III HEPP [3x40 MW],National Thermal Power Corporation [NTPC],602184,,,West Bengal,10/2014,09/2019,03/2029,1381.84,1381.84,1303.42,47.0,FlashReport_September_2025_page48_table1.csv,48,2026-08-28T21:13:53.824442
602184,13,2025-10,Rammam-III HEPP [3x40 MW],National Thermal Power Corporation [NTPC],602184,,,West Bengal,10/2014,09/2019,03/2029,1381.84,1381.84,1382.42,47.0,FlashReport_October_2025_page48_table1.csv,48,2026-08-28T21:13:53.552898
602184,13,2025-11,Rammam-III HEPP [3x40 MW],National Thermal Power Corporation [NTPC],602184,,,West Bengal,09/2014,09/2019,03/2029,1381.84,2865.56,1393.94,51.0,FlashReport_November_2025_page48_table1.csv,48,2026-08-28T21:13:53.272752
602538,13,2025-07,Installation of FGD for 4x210 & 2x250 MW MTPS U 1-6,Damodar Valley Corporation,602538,,,West Bengal,02/2021,01/2024,,1037.0,1106.0,1085.39,91.0,FlashReport_July_2025_page43_table1.csv,43,2026-08-28T21:13:50.727228
602538,13,2025-08,Installation of FGD for 4x210 & 2x250 MW MTPS U 1-6,Damodar Valley Corporation,602538,,,West Bengal,02/2021,01/2024,12/2025,1037.0,1106.0,1092.27,92.0,FlashReport_August_2025_page43_table1.csv,43,2026-08-28T21:13:48.565548
602538,13,2025-09,Installation of FGD for 4x210 & 2x250 MW MTPS U 1-6,Damodar Valley Corporation,602538,,,West Bengal,06/2019,01/2024,12/2025,1037.0,1106.0,1098.16,92.0,FlashReport_September_2025_page48_table1.csv,48,2026-08-28T21:13:53.824620
602538,13,2025-10,Installation of FGD for 4x210 & 2x250 MW MTPS U 1-6,Damodar Valley Corporation,602538,,,West Bengal,06/2019,01/2024,12/2025,1037.0,1037.0,929.99,67.0,FlashReport_October_2025_page48_table1.csv,48,2026-08-28T21:13:53.553054
602538,13,2025-11,Installation of FGD for 4x210 & 2x250 MW MTPS U 1-6,Damodar Valley Corporation,602538,,,West Bengal,06/2019,01/2024,12/2025,1037.0,1106.0,1111.01,93.0,FlashReport_November_2025_page48_table1.csv,48,2026-08-28T21:13:53.272901
611967,11,2025-07,Transmission Scheme for Solar Energy Zone in Ananthpuram 2500MW and Kurnool 1000MW,Power Grid Corporation of India Limited [POWERGRID],611967,Transmission & Distribution,,Andhra Pradesh,09/2023,09/2025,,1248.69,1248.69,820.26,78.0,FlashReport_July_2025_page43_table1.csv,43,2026-08-28T21:13:50.727347
611967,11,2025-08,Transmission Scheme for Solar Energy Zone in Ananthpuram 2500MW and Kurnool 1000MW,Power Grid Corporation of India Limited [POWERGRID],611967,Transmission & Distribution,,Andhra Pradesh,09/2023,09/2025,04/2026,1248.69,1248.69,860.97,82.0,FlashReport_August_2025_page43_table1.csv,43,2026-08-28T21:13:48.565768
611967,11,2025-09,Transmission Scheme for Solar Energy Zone in Ananthpuram 2500MW and Kurnool 1000MW,Power Grid Corporation of India Limited [POWERGRID],611967,Transmission & Distribution,,Andhra Pradesh,09/2023,09/2025,03/2026,1248.69,1248.69,924.03,84.0,FlashReport_September_2025_page48_table1.csv,48,2026-08-28T21:13:53.824849
611967,11,2025-10,Transmission Scheme for Solar Energy Zone in Ananthpuram 2500MW and Kurnool 1000MW,Power Grid Corporation of India Limited [POWERGRID],611967,Transmission & Distribution,,Andhra Pradesh,09/2023,09/2025,03/2026,1248.69,1248.69,998.95,87.0,FlashReport_October_2025_page48_table1.csv,48,2026-08-28T21:13:53.553279
611967,11,2025-11,Transmission Scheme for Solar Energy Zone in Ananthpuram 2500MW and Kurnool 1000MW,Power Grid Corporation of India Limited [POWERGRID],611967,Transmission & Distribution,,Andhra Pradesh,09/2023,09/2025,03/2026,1248.69,1248.69,1023.92,90.0,FlashReport_November_2025_page48_table1.csv,48,2026-08-28T21:13:53.273113
617183,13,2025-07,Transmission system strengthening at Kurnool- III PS for integration of additional RE generation projects [POWERGRID Kurnool III PS RE Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],617183,Transmission & Distribution,,Andhra Pradesh,03/2025,12/2027,,2886.0,2886.0,28.86,0.0,FlashReport_July_2025_page43_table1.csv,43,2026-08-28T21:13:50.727528
617183,13,2025-08,Transmission system strengthening at Kurnool- III PS for integration of additional RE generation projects [POWERGRID Kurnool III PS RE Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],617183,Transmission & Distribution,,Andhra Pradesh,03/2025,12/2027,,2886.0,2886.0,117.86,0.0,FlashReport_August_2025_page43_table1.csv,43,2026-08-28T21:13:48.566132
617183,13,2025-09,Transmission system strengthening at Kurnool- III PS for integration of additional RE generation projects [POWERGRID Kurnool III PS RE Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],617183,Transmission & Distribution,,Andhra Pradesh,03/2025,12/2027,,2886.0,2886.0,129.86,0.0,FlashReport_September_2025_page48_table1.csv,48,2026-08-28T21:13:53.825194
617183,13,2025-10,Transmission system strengthening at Kurnool- III PS for integration of additional RE generation projects [POWERGRID Kurnool III PS RE Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],617183,Transmission & Distribution,,Andhra Pradesh,03/2025,12/2027,,2886.0,2886.0,131.31,1.0,FlashReport_October_2025_page48_table1.csv,48,2026-08-28T21:13:53.553633
617183,13,2025-11,Transmission system strengthening at Kurnool- III PS for integration of additional RE generation projects [POWERGRID Kurnool III PS RE Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],617183,Transmission & Distribution,,Andhra Pradesh,03/2025,12/2027,,2886.0,2886.0,141.7,7.0,FlashReport_November_2025_page48_table1.csv,48,2026-08-28T21:13:53.273453
612139,13,2025-07,Transmission system for Evacuation of Additional 7 GW RE power from Khavda RE park under Phase-III Part B [Vataman Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],612139,Transmission & Distribution,,Gujarat,12/2023,12/2025,,3751.82,3751.82,1500.72,21.0,FlashReport_July_2025_page43_table1.csv,43,2026-08-28T21:13:50.728374
612139,13,2025-08,Transmission system for Evacuation of Additional 7 GW RE power from Khavda RE park under Phase-III Part B [Vataman Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],612139,Transmission & Distribution,,Gujarat,12/2023,12/2025,06/2026,3751.82,3751.82,1575.72,22.0,FlashReport_August_2025_page43_table1.csv,43,2026-08-28T21:13:48.567341
612139,13,2025-09,Transmission system for Evacuation of Additional 7 GW RE power from Khavda RE park under Phase-III Part B [Vataman Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],612139,Transmission & Distribution,,Gujarat,12/2023,12/2025,12/2026,3751.82,3751.82,1688.32,25.0,FlashReport_September_2025_page48_table1.csv,48,2026-08-28T21:13:53.826228
612139,13,2025-10,Transmission system for Evacuation of Additional 7 GW RE power from Khavda RE park under Phase-III Part B [Vataman Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],612139,Transmission & Distribution,,Gujarat,12/2023,12/2025,12/2026,3751.82,3751.82,1688.32,28.0,FlashReport_October_2025_page48_table1.csv,48,2026-08-28T21:13:53.554856
612139,13,2025-11,Transmission system for Evacuation of Additional 7 GW RE power from Khavda RE park under Phase-III Part B [Vataman Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],612139,Transmission & Distribution,,Gujarat,12/2023,12/2025,12/2026,3751.82,3751.82,2025.98,32.0,FlashReport_November_2025_page48_table1.csv,48,2026-08-28T21:13:53.273978
612855,13,2025-07,Transmission System for Evacuation of Power from Potential Energy Renewable Zone in Khavda Area of Gujarat under Ph-IV [7GW] Part E2,Power Grid Corporation of India Limited [POWERGRID],612855,Transmission & Distribution,,Gujarat,05/2024,05/2026,,679.0,679.0,81.48,18.0,FlashReport_July_2025_page43_table1.csv,43,2026-08-28T21:13:50.728743
612855,13,2025-08,Transmission System for Evacuation of Power from Potential Energy Renewable Zone in Khavda Area of Gujarat under Ph-IV [7GW] Part E2,Power Grid Corporation of India Limited [POWERGRID],612855,Transmission & Distribution,,Gujarat,05/2024,05/2026,02/2026,679.0,679.0,97.23,19.0,FlashReport_August_2025_page43_table1.csv,43,2026-08-28T21:13:48.567695
612855,13,2025-09,Transmission System for Evacuation of Power from Potential Energy Renewable Zone in Khavda Area of Gujarat under Ph-IV [7GW] Part E2,Power Grid Corporation of India Limited [POWERGRID],612855,Transmission & Distribution,,Gujarat,05/2024,05/2026,06/2026,679.0,679.0,101.85,24.0,FlashReport_September_2025_page48_table1.csv,48,2026-08-28T21:13:53.826409
612855,13,2025-10,Transmission System for Evacuation of Power from Potential Energy Renewable Zone in Khavda Area of Gujarat under Ph-IV [7GW] Part E2,Power Grid Corporation of India Limited [POWERGRID],612855,Transmission & Distribution,,Gujarat,05/2024,05/2026,06/2026,679.0,679.0,135.8,27.0,FlashReport_October_2025_page48_table1.csv,48,2026-08-28T21:13:53.555212
612855,13,2025-11,Transmission System for Evacuation of Power from Potential Energy Renewable Zone in Khavda Area of Gujarat under Ph-IV [7GW] Part E2,Power Grid Corporation of India Limited [POWERGRID],612855,Transmission & Distribution,,Gujarat,05/2024,05/2026,06/2026,679.0,679.0,142.59,30.0,FlashReport_November_2025_page48_table1.csv,48,2026-08-28T21:13:53.274314
615342,13,2025-07,Augmentation of Transformation Capacity at jam Khambhaliya PS [GIS] [SPV Name POWERGRID Jam Khambhaliya Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],615342,Transmission & Distribution,,Gujarat,10/2024,07/2026,,329.0,329.0,9.97,1.0,FlashReport_July_2025_page43_table1.csv,43,2026-08-28T21:13:50.728904
615342,13,2025-08,Augmentation of Transformation Capacity at jam Khambhaliya PS [GIS] [SPV Name POWERGRID Jam Khambhaliya Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],615342,Transmission & Distribution,,Gujarat,10/2024,07/2026,,329.0,329.0,10.07,1.0,FlashReport_August_2025_page43_table1.csv,43,2026-08-28T21:13:48.567864
615342,13,2025-09,Augmentation of Transformation Capacity at jam Khambhaliya PS [GIS] [SPV Name POWERGRID Jam Khambhaliya Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],615342,Transmission & Distribution,,Gujarat,10/2024,07/2026,,329.0,329.0,10.17,2.0,FlashReport_September_2025_page48_table1.csv,48,2026-08-28T21:13:53.826501
615342,13,2025-10,Augmentation of Transformation Capacity at jam Khambhaliya PS [GIS] [SPV Name POWERGRID Jam Khambhaliya Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],615342,Transmission & Distribution,,Gujarat,10/2024,07/2026,,329.0,329.0,13.17,3.0,FlashReport_October_2025_page48_table1.csv,48,2026-08-28T21:13:53.555385
615342,13,2025-11,Augmentation of Transformation Capacity at jam Khambhaliya PS [GIS] [SPV Name POWERGRID Jam Khambhaliya Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],615342,Transmission & Distribution,,Gujarat,10/2024,07/2026,,329.0,329.0,13.17,3.0,FlashReport_November_2025_page48_table1.csv,48,2026-08-28T21:13:53.274478
615343,13,2025-07,Provision of Dynamic Reactive Compensation at Khavda pooling Station 1 [KPS1] and Khavda Pooling station 3 [KPS3],Power Grid Corporation of India Limited [POWERGRID],615343,Transmission & Distribution,,Gujarat,11/2024,11/2026,,501.0,501.0,5.01,1.0,FlashReport_July_2025_page43_table1.csv,43,2026-08-28T21:13:50.729239
615343,13,2025-08,Provision of Dynamic Reactive Compensation at Khavda pooling Station 1 [KPS1] and Khavda Pooling station 3 [KPS3],Power Grid Corporation of India Limited [POWERGRID],615343,Transmission & Distribution,,Gujarat,11/2024,11/2026,,501.0,501.0,6.01,1.0,FlashReport_August_2025_page43_table1.csv,43,2026-08-28T21:13:48.568029
615343,13,2025-09,Provision of Dynamic Reactive Compensation at Khavda pooling Station 1 [KPS1] and Khavda Pooling station 3 [KPS3],Power Grid Corporation of India Limited [POWERGRID],615343,Transmission & Distribution,,Gujarat,11/2024,11/2026,,501.0,501.0,6.11,1.0,FlashReport_September_2025_page48_table1.csv,48,2026-08-28T21:13:53.826678
615343,13,2025-10,Provision of Dynamic Reactive Compensation at Khavda pooling Station 1 [KPS1] and Khavda Pooling station 3 [KPS3],Power Grid Corporation of India Limited [POWERGRID],615343,Transmission & Distribution,,Gujarat,11/2024,11/2026,,501.0,501.0,8.11,2.0,FlashReport_October_2025_page48_table1.csv,48,2026-08-28T21:13:53.555556
