S.NO.,PROJECT ID,PROJECT NAME,"ORIGINAL COST
(₹ crores)","REVISED COST
(₹ crores)","EXPENDITURE
(₹ crores)","PHYSICAL PROGRESS
(%)"
1,298178,"MEJA THERMAL POWER PROJECT, STAGE-II , (3X800 MW)","38,358","38,358","1,003",0.02
2,602182,DIBANG MULTIPURPOSE PROJECT,"31,876","31,876","4,921",17.93
3,619051,"NABINAGAR SUPER THERMAL POWER PROJECT, STAGE-II [3X800 MW]","29,948","29,948","3,422",15
4,619341,"TELANGANA SUPER THERMAL POWER PROJECT , STAGE-II [3 X 800 MW]","29,345","29,345",733,0.97
5,619025,RAJASTHAN PART I POWER TRANSMISSION LIMITED,"25,000","25,000",735,10
