S.NO.,PROJECT ID,PROJECT NAME,"ORIGINAL COST
(₹ crores)","REVISED COST
(₹ crores)","EXPENDITURE
(₹ crores)","PHYSICAL PROGRESS
(%)"
1,702668,CHENNAI METRO RAIL PHASE-II DEVELOPMENT PROJECT,"63,246","63,246","29,336",47
2,400188,"REDEVELOPMENT OF SEVEN GENERAL POOL RESIDENTIAL ACCOMMODATION [GPRA]
COLONIES IN DELHI","32,850","32,850",0,0
3,702633,DELHI-GHAZIABAD-MEERUT REGIONAL RAPID TRANSIT SYSTEM [RRTS] CORRIDOR,"30,274","30,274","27,061",96
4,702635,CONSTRUCTION OF BANGALORE METRO RAIL PROJECT PHASE 2.,"26,405","30,695","29,668",95
5,702632,DMRTS PHASE - IV [3 PRIORITY CORRIDORS],"24,949","24,949","18,022",73
