S.NO.,PROJECT ID,PROJECT NAME,"ORIGINAL COST
(₹ crores)","REVISED COST
(₹ crores)","EXPENDITURE
(₹ crores)","PHYSICAL PROGRESS
(%)"
1,602182,DIBANG MULTIPURPOSE PROJECT,"31,876","31,876","3,862",16
2,615347,"TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM POTENTIAL RENEWABLE
ENERGY ZONE IN KHAVDA AREA OF GUJARAT UNDER PHASE-V [8 GW] PART A [SPV
NAME POWERGRID WEST CENTRAL TRANSMISSION LIMITED]","24,819","24,819","1,986",5
3,618976,"GADARWARA SUPER THERMAL POWER PROJECT, STAGE-II [3X800 MW]","20,446","20,446","1,146",4
4,400261,PATRATU THERMAL POWER STATION EXPANSION PROJECT PHASE-I [3X800 MW],"18,668","20,302","18,166",86
5,400062,"RAGHUNATHPUR THERMAL POWER STATION PHASE II [2X660 MW] AT
RAGHUNATHPUR, PURULIA, WEST BENGAL","17,673","17,673","1,480",4
