S.NO.,PROJECT ID,PROJECT NAME,"ORIGINAL COST
(₹ crores)","REVISED COST
(₹ crores)","EXPENDITURE
(₹ crores)","PHYSICAL PROGRESS
(%)"
1,705728,MUMBAI-AHMEDABAD HIGH SPEED RAIL PROJECT- 508 KM,"108,000","108,000","79,919",53
2,705237,WESTERN DEDICATED FREIGHT CORRIDOR,"51,101","124,005","124,623",96
3,705429,RISHIKESH-KARNAPRAYAG NEW RAIL LINE- 125 KM,"38,953","38,953","24,645",65
4,706780,MUMBAI URBAN TRANSPORT PROJECT [MUTP] PHASE-IIIA,"33,690","33,690","2,303",16
5,705391,JIRIBAM-IMPHAL NEW LINE PROJECT,"14,323","21,886","15,598",69
