S.NO.,PROJECT ID,PROJECT NAME,"ORIGINAL COST
(₹ crores)","REVISED COST
(₹ crores)","EXPENDITURE
(₹ crores)","PHYSICAL PROGRESS
(%)"
1,400424,GEVRA OC [70 MTY],"11,816",,"5,329",77
2,400185,GOPALJI KANIHA OCP [10 TO 30 MTY],"8,416","6,108","1,694",17
3,400147,KUSMUNDA OC EXPANSION [15 TO 50 MTY],"7,612",,"4,698",81
4,612838,DIPKA OC,"7,580",,"3,091",65
5,400150,RPR MAGADH EXP OCP,"7,254",,"1,535",38
